GEOID_TEXT,GEOID,NAME,borough,total_population,total_households,no_vehicle_households,no_vehicle_rate,total_workers_16_plus,public_transit_workers,public_transit_commute_rate,under_18_population,under_18_rate,age_65_plus_population,age_65_plus_rate,white_non_hispanic_population,white_non_hispanic_rate,black_non_hispanic_population,black_non_hispanic_rate,asian_non_hispanic_population,asian_non_hispanic_rate,hispanic_population,hispanic_rate,limited_english_households,limited_english_rate,TRACT_GEOID,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate,ALAND,land_area_sq_km,population_density_per_sq_km
360050215021,360050215021,Block Group 1; Census Tract 215.02; Bronx County; New York,Bronx,1243,486,486,1,322,160,0.4968944099,309,0.2485921158,29,0.02333065165,0,0,43,0.03459372486,0,0,1084,0.8720836685,33,0.06790123457,36005021502,6163,2880,0.467304884,6235,1581,0.2535685646,6235,444,0.07121090617,47872,0.047872,25965.07353
360050216011,360050216011,Block Group 1; Census Tract 216.01; Bronx County; New York,Bronx,1739,622,622,1,552,342,0.6195652174,579,0.3329499712,115,0.06612995975,65,0.03737780334,456,0.2622196665,12,0.006900517539,1186,0.6820011501,172,0.2765273312,36005021601,4118,1241,0.3013598834,4118,370,0.08984944148,4118,419,0.1017484216,51713,0.051713,33627.90788
360050216021,360050216021,Block Group 1; Census Tract 216.02; Bronx County; New York,Bronx,196,76,76,1,76,76,1,0,0,70,0.3571428571,0,0,17,0.08673469388,0,0,0,0,0,0,36005021602,6027,1075,0.1783640285,6027,515,0.08544881367,6027,161,0.02671312427,24681,0.024681,7941.331389
360050217001,360050217001,Block Group 1; Census Tract 217; Bronx County; New York,Bronx,2524,972,955,0.9825102881,896,642,0.7165178571,699,0.2769413629,279,0.1105388273,77,0.03050713154,576,0.2282091918,0,0,1792,0.7099841521,304,0.3127572016,36005021700,5005,1915,0.3826173826,5006,1047,0.2091490212,5006,401,0.08010387535,69533,0.069533,36299.31112
360050218001,360050218001,Block Group 1; Census Tract 218; Bronx County; New York,Bronx,1117,484,484,1,442,345,0.7805429864,335,0.2999104745,45,0.04028648165,66,0.05908683975,180,0.1611459266,0,0,825,0.7385854969,0,0,36005021800,6010,1521,0.253078203,6050,974,0.1609917355,6050,634,0.1047933884,16937,0.016937,65950.28636
360050219001,360050219001,Block Group 1; Census Tract 219; Bronx County; New York,Bronx,1488,489,489,1,673,480,0.7132243685,262,0.1760752688,137,0.09206989247,7,0.004704301075,299,0.2009408602,7,0.004704301075,1163,0.7815860215,89,0.18200409,36005021900,1477,207,0.1401489506,1488,212,0.1424731183,1488,95,0.06384408602,142939,0.142939,10410.03505
360050220001,360050220001,Block Group 1; Census Tract 220; Bronx County; New York,Bronx,1872,650,634,0.9753846154,427,282,0.6604215457,612,0.3269230769,202,0.1079059829,18,0.009615384615,481,0.2569444444,51,0.02724358974,1302,0.6955128205,170,0.2615384615,36005022000,1777,1091,0.6139561058,1872,366,0.1955128205,1872,278,0.1485042735,228610,0.22861,8188.618171
360050221011,360050221011,Block Group 1; Census Tract 221.01; Bronx County; New York,Bronx,945,366,366,1,252,217,0.8611111111,265,0.2804232804,207,0.219047619,103,0.108994709,18,0.01904761905,26,0.02751322751,577,0.6105820106,36,0.09836065574,36005022101,3724,891,0.2392588614,3752,574,0.1529850746,3752,355,0.09461620469,18125,0.018125,52137.93103
360050221021,360050221021,Block Group 1; Census Tract 221.02; Bronx County; New York,Bronx,1528,463,463,1,575,357,0.6208695652,456,0.2984293194,163,0.1066753927,16,0.01047120419,112,0.07329842932,0,0,1400,0.9162303665,224,0.4838012959,36005022102,5128,1810,0.3529641186,5144,986,0.1916796267,5144,447,0.08689735614,32519,0.032519,46987.91476
360050222001,360050222001,Block Group 1; Census Tract 222; Bronx County; New York,Bronx,1031,332,299,0.9006024096,268,139,0.5186567164,423,0.4102812803,82,0.07953443259,13,0.01260911736,106,0.1028128031,450,0.4364694471,462,0.4481086324,93,0.2801204819,36005022200,3271,877,0.2681137267,3315,440,0.1327300151,3315,251,0.07571644042,68907,0.068907,14962.19542
360050223001,360050223001,Block Group 1; Census Tract 223; Bronx County; New York,Bronx,414,169,169,1,192,127,0.6614583333,54,0.1304347826,105,0.2536231884,0,0,215,0.5193236715,0,0,170,0.4106280193,0,0,36005022300,4867,1610,0.3307992603,4867,950,0.1951921101,4867,208,0.04273679885,22523,0.022523,18381.21032
360050224011,360050224011,Block Group 1; Census Tract 224.01; Bronx County; New York,Bronx,1168,499,461,0.9238476954,525,238,0.4533333333,234,0.2003424658,127,0.1087328767,108,0.09246575342,61,0.0522260274,116,0.09931506849,865,0.7405821918,59,0.1182364729,36005022401,2433,561,0.2305795314,2433,460,0.1890669955,2433,162,0.06658446363,35632,0.035632,32779.52402
360050224031,360050224031,Block Group 1; Census Tract 224.03; Bronx County; New York,Bronx,582,252,247,0.9801587302,279,143,0.5125448029,96,0.1649484536,46,0.07903780069,0,0,111,0.1907216495,0,0,444,0.7628865979,19,0.0753968254,36005022403,2782,390,0.1401869159,2782,545,0.1959022286,2782,147,0.05283968368,85203,0.085203,6830.745396
360050224041,360050224041,Block Group 1; Census Tract 224.04; Bronx County; New York,Bronx,506,268,268,1,235,182,0.7744680851,86,0.1699604743,137,0.2707509881,76,0.1501976285,67,0.1324110672,0,0,331,0.6541501976,8,0.02985074627,36005022404,4261,692,0.1624031917,4292,708,0.1649580615,4292,159,0.03704566636,19720,0.01972,25659.22921
360050225001,360050225001,Block Group 1; Census Tract 225; Bronx County; New York,Bronx,2050,469,469,1,796,701,0.8806532663,614,0.2995121951,181,0.08829268293,23,0.0112195122,422,0.2058536585,67,0.03268292683,1538,0.7502439024,62,0.132196162,36005022500,7960,2048,0.2572864322,8040,1852,0.2303482587,8040,1000,0.1243781095,18635,0.018635,110008.0494
360050227011,360050227011,Block Group 1; Census Tract 227.01; Bronx County; New York,Bronx,1383,506,506,1,685,516,0.7532846715,455,0.3289949385,71,0.05133767173,0,0,1052,0.7606652205,20,0.01446131598,218,0.1576283442,224,0.442687747,36005022701,4939,1419,0.2873051225,4939,835,0.1690625633,4939,484,0.09799554566,23095,0.023095,59883.09158
360050227021,360050227021,Block Group 1; Census Tract 227.02; Bronx County; New York,Bronx,1071,545,512,0.9394495413,462,314,0.6796536797,105,0.09803921569,177,0.1652661064,0,0,303,0.2829131653,24,0.02240896359,691,0.6451914099,91,0.1669724771,36005022702,1071,509,0.4752567694,1071,286,0.2670401494,1071,57,0.05322128852,47372,0.047372,22608.29182
360050227031,360050227031,Block Group 1; Census Tract 227.03; Bronx County; New York,Bronx,1685,695,695,1,635,323,0.5086614173,448,0.2658753709,295,0.175074184,107,0.06350148368,290,0.1721068249,62,0.03679525223,1214,0.7204747774,171,0.2460431655,36005022703,1661,623,0.3750752559,1685,447,0.2652818991,1685,98,0.05816023739,38660,0.03866,43585.10088
360050228001,360050228001,Block Group 1; Census Tract 228; Bronx County; New York,Bronx,1484,780,526,0.6743589744,967,515,0.5325749741,164,0.1105121294,311,0.2095687332,424,0.2857142857,318,0.2142857143,243,0.1637466307,499,0.3362533693,42,0.05384615385,36005022800,5628,551,0.09790334044,5687,636,0.1118340074,5687,203,0.03569544575,92461,0.092461,16050.01027
360050229011,360050229011,Block Group 1; Census Tract 229.01; Bronx County; New York,Bronx,1162,429,429,1,675,532,0.7881481481,145,0.1247848537,22,0.01893287435,21,0.01807228916,496,0.4268502582,25,0.02151462995,452,0.3889845095,52,0.1212121212,36005022901,5918,1793,0.3029739777,5927,924,0.1558967437,5927,857,0.1445925426,31636,0.031636,36730.30724
360050229021,360050229021,Block Group 1; Census Tract 229.02; Bronx County; New York,Bronx,576,364,364,1,370,206,0.5567567568,0,0,256,0.4444444444,42,0.07291666667,134,0.2326388889,0,0,373,0.6475694444,18,0.04945054945,36005022902,3378,1038,0.3072824156,3378,945,0.2797513321,3378,249,0.07371225577,35575,0.035575,16191.14547
360050230001,360050230001,Block Group 1; Census Tract 230; Bronx County; New York,Bronx,1612,497,455,0.9154929577,672,356,0.5297619048,548,0.3399503722,41,0.02543424318,270,0.1674937965,70,0.04342431762,236,0.1464019851,991,0.614764268,179,0.3601609658,36005023000,2889,1107,0.3831775701,2889,375,0.1298026999,2889,286,0.09899619245,86724,0.086724,18587.70352
360050231001,360050231001,Block Group 1; Census Tract 231; Bronx County; New York,Bronx,1420,404,387,0.9579207921,523,317,0.6061185468,429,0.3021126761,183,0.1288732394,77,0.05422535211,847,0.5964788732,57,0.04014084507,438,0.3084507042,242,0.599009901,36005023100,1254,365,0.2910685805,1254,267,0.2129186603,1254,81,0.06459330144,117143,0.117143,12121.93644
360050232001,360050232001,Block Group 1; Census Tract 232; Bronx County; New York,Bronx,1402,449,392,0.8730512249,519,323,0.6223506744,503,0.3587731812,94,0.06704707561,438,0.3124108417,170,0.1212553495,91,0.06490727532,641,0.4572039943,118,0.2628062361,36005023200,2626,871,0.3316831683,2626,344,0.1309977152,2626,139,0.0529322163,82920,0.08292,16907.863
360050233011,360050233011,Block Group 1; Census Tract 233.01; Bronx County; New York,Bronx,1464,605,605,1,552,327,0.5923913043,534,0.3647540984,47,0.03210382514,19,0.01297814208,350,0.2390710383,0,0,970,0.662568306,182,0.3008264463,36005023301,3814,1189,0.3117461982,3841,713,0.1856287425,3841,316,0.08227024212,47040,0.04704,31122.44898
360050233021,360050233021,Block Group 1; Census Tract 233.02; Bronx County; New York,Bronx,2212,567,567,1,1044,711,0.6810344828,630,0.2848101266,95,0.04294755877,0,0,243,0.1098553345,47,0.0212477396,1826,0.8254972875,141,0.2486772487,36005023302,3955,953,0.2409608091,3955,777,0.196460177,3955,444,0.1122629583,37195,0.037195,59470.35892
360050235011,360050235011,Block Group 1; Census Tract 235.01; Bronx County; New York,Bronx,1666,761,761,1,730,485,0.6643835616,445,0.2671068427,158,0.09483793517,272,0.1632653061,88,0.05282112845,0,0,1306,0.7839135654,172,0.2260183968,36005023501,2963,1203,0.4060074249,2963,701,0.2365845427,2963,237,0.07998650017,41383,0.041383,40258.07699
360050235021,360050235021,Block Group 1; Census Tract 235.02; Bronx County; New York,Bronx,1585,522,501,0.9597701149,539,400,0.7421150278,463,0.2921135647,253,0.1596214511,0,0,28,0.01766561514,0,0,1557,0.9823343849,176,0.337164751,36005023502,4276,1313,0.3070626754,4490,1549,0.3449888641,4490,376,0.08374164811,35685,0.035685,44416.42147
360050236001,360050236001,Block Group 1; Census Tract 236; Bronx County; New York,Bronx,1084,340,315,0.9264705882,448,214,0.4776785714,346,0.3191881919,126,0.1162361624,237,0.2186346863,11,0.01014760148,5,0.004612546125,828,0.7638376384,108,0.3176470588,36005023600,1777,470,0.2644907147,1777,224,0.1260551491,1777,128,0.07203151379,46747,0.046747,23188.65382
360050237021,360050237021,Block Group 1; Census Tract 237.02; Bronx County; New York,Bronx,1021,317,317,1,362,202,0.5580110497,284,0.278158668,93,0.09108716944,6,0.005876591577,429,0.4201762977,0,0,580,0.5680705191,104,0.3280757098,36005023702,1021,339,0.3320274241,1021,115,0.1126346719,1021,54,0.05288932419,47892,0.047892,21318.80063
360050237031,360050237031,Block Group 1; Census Tract 237.03; Bronx County; New York,Bronx,3360,1338,1321,0.9872944694,907,543,0.598676957,1036,0.3083333333,277,0.08244047619,36,0.01071428571,641,0.1907738095,48,0.01428571429,2635,0.7842261905,223,0.1666666667,36005023703,4946,1948,0.3938536191,4959,863,0.1740270216,4959,400,0.08066142367,58953,0.058953,56994.55498
360050237041,360050237041,Block Group 1; Census Tract 237.04; Bronx County; New York,Bronx,550,306,306,1,275,110,0.4,87,0.1581818182,16,0.02909090909,38,0.06909090909,115,0.2090909091,0,0,373,0.6781818182,164,0.5359477124,36005023704,3358,1247,0.3713519952,3358,528,0.1572364503,3358,78,0.02322811197,15305,0.015305,35935.96864
360050239001,360050239001,Block Group 1; Census Tract 239; Bronx County; New York,Bronx,2032,486,486,1,789,699,0.8859315589,730,0.3592519685,120,0.05905511811,99,0.04872047244,36,0.01771653543,0,0,1897,0.9335629921,238,0.4897119342,36005023900,8570,3371,0.3933488915,8591,1269,0.1477127226,8591,1558,0.1813525783,42079,0.042079,48290.12096
360050023001,360050023001,Block Group 1; Census Tract 23; Bronx County; New York,Bronx,2165,821,821,1,509,262,0.5147347741,720,0.3325635104,268,0.1237875289,2,0.0009237875289,664,0.3066974596,0,0,1373,0.6341801386,179,0.2180267966,36005002300,4567,2754,0.6030216772,4567,1208,0.2645062404,4567,403,0.08824173418,51911,0.051911,41705.9968
360050240001,360050240001,Block Group 1; Census Tract 240; Bronx County; New York,Bronx,1966,660,333,0.5045454545,909,448,0.4928492849,458,0.2329603255,216,0.1098677518,225,0.1144455748,721,0.3667344863,102,0.0518819939,840,0.4272634791,71,0.1075757576,36005024000,3855,725,0.1880674449,3834,515,0.1343244653,3834,275,0.07172665623,126588,0.126588,15530.69801
360050241001,360050241001,Block Group 1; Census Tract 241; Bronx County; New York,Bronx,834,222,222,1,281,238,0.846975089,89,0.1067146283,89,0.1067146283,50,0.05995203837,105,0.1258992806,0,0,672,0.8057553957,97,0.4369369369,36005024100,6067,2451,0.4039887918,6078,922,0.1516946364,6078,650,0.1069430734,30357,0.030357,27473.07046
360050243001,360050243001,Block Group 1; Census Tract 243; Bronx County; New York,Bronx,1136,572,572,1,484,399,0.8243801653,225,0.1980633803,67,0.05897887324,0,0,226,0.198943662,0,0,910,0.801056338,216,0.3776223776,36005024300,4133,1190,0.2879264457,4134,1032,0.2496371553,4134,124,0.02999516207,38402,0.038402,29581.79261
360050244001,360050244001,Block Group 1; Census Tract 244; Bronx County; New York,Bronx,866,367,317,0.863760218,448,190,0.4241071429,162,0.1870669746,99,0.1143187067,253,0.292147806,0,0,124,0.143187067,482,0.5565819861,31,0.08446866485,36005024400,2241,388,0.1731369924,2252,230,0.1021314387,2252,246,0.1092362345,70564,0.070564,12272.54691
360050245011,360050245011,Block Group 1; Census Tract 245.01; Bronx County; New York,Bronx,2182,797,756,0.9485570891,1061,524,0.4938737041,329,0.1507791017,355,0.1626947754,0,0,310,0.142071494,0,0,1872,0.857928506,261,0.3274780427,36005024501,4813,1580,0.3282775815,4856,1298,0.2672981878,4856,1041,0.2143739703,39070,0.03907,55848.47709
360050245021,360050245021,Block Group 1; Census Tract 245.02; Bronx County; New York,Bronx,2487,760,754,0.9921052632,1011,456,0.4510385757,777,0.312424608,228,0.09167671894,69,0.02774427021,1015,0.4081222356,0,0,1403,0.5641334942,45,0.05921052632,36005024502,4225,1014,0.24,4225,627,0.1484023669,4225,175,0.04142011834,50721,0.050721,49032.94493
360050246001,360050246001,Block Group 1; Census Tract 246; Bronx County; New York,Bronx,1078,432,262,0.6064814815,456,158,0.3464912281,233,0.2161410019,263,0.2439703154,294,0.2727272727,78,0.07235621521,145,0.1345083488,390,0.3617810761,15,0.03472222222,36005024600,2026,145,0.07156959526,2037,295,0.1448208149,2037,126,0.0618556701,71811,0.071811,15011.62775
360050247001,360050247001,Block Group 1; Census Tract 247; Bronx County; New York,Bronx,690,289,278,0.9619377163,359,138,0.3844011142,96,0.1391304348,83,0.1202898551,0,0,234,0.3391304348,135,0.1956521739,321,0.4652173913,1,0.003460207612,36005024700,1756,281,0.160022779,1756,304,0.1731207289,1756,35,0.01993166287,28625,0.028625,24104.80349
360050248001,360050248001,Block Group 1; Census Tract 248; Bronx County; New York,Bronx,1279,352,307,0.8721590909,532,313,0.5883458647,104,0.08131352619,410,0.3205629398,303,0.2369038311,343,0.2681782643,144,0.1125879593,476,0.3721657545,12,0.03409090909,36005024800,3410,517,0.1516129032,3397,446,0.1312923168,3397,407,0.1198115985,132209,0.132209,9674.076651
360050250001,360050250001,Block Group 1; Census Tract 250; Bronx County; New York,Bronx,2186,636,384,0.6037735849,865,320,0.3699421965,681,0.3115279048,234,0.1070448307,1007,0.4606587374,33,0.01509606587,354,0.1619396157,772,0.3531564501,31,0.04874213836,36005025000,2748,296,0.1077147016,2763,290,0.1049583786,2763,130,0.04705030764,102519,0.102519,21322.87674
360050251001,360050251001,Block Group 1; Census Tract 251; Bronx County; New York,Bronx,663,290,290,1,358,187,0.5223463687,167,0.2518853695,0,0,227,0.3423831071,35,0.05279034691,0,0,288,0.4343891403,0,0,36005025100,6983,2828,0.4049835314,6983,1730,0.2477445224,6983,813,0.116425605,21068,0.021068,31469.52725
360050252001,360050252001,Block Group 1; Census Tract 252; Bronx County; New York,Bronx,1463,547,440,0.8043875686,846,136,0.1607565012,224,0.1531100478,162,0.1107313739,308,0.2105263158,207,0.1414900889,325,0.2221462748,313,0.2139439508,57,0.1042047532,36005025200,2469,123,0.04981773998,2582,212,0.08210689388,2582,110,0.04260263362,100331,0.100331,14581.73446
360050253001,360050253001,Block Group 1; Census Tract 253; Bronx County; New York,Bronx,1855,587,576,0.9812606474,655,350,0.534351145,409,0.2204851752,138,0.074393531,21,0.01132075472,45,0.02425876011,56,0.03018867925,1704,0.9185983827,109,0.1856899489,36005025300,5477,1828,0.3337593573,5503,917,0.1666363802,5503,633,0.1150281665,46372,0.046372,40002.58777
360050254001,360050254001,Block Group 1; Census Tract 254; Bronx County; New York,Bronx,1141,391,289,0.7391304348,481,186,0.3866943867,248,0.2173531989,147,0.1288343558,519,0.4548641543,0,0,15,0.01314636284,592,0.5188431201,104,0.2659846547,36005025400,2582,344,0.1332300542,2582,280,0.1084430674,2582,131,0.05073586367,94688,0.094688,12050.10139
360050255001,360050255001,Block Group 1; Census Tract 255; Bronx County; New York,Bronx,2019,761,761,1,615,366,0.5951219512,544,0.269440317,485,0.2402179297,48,0.02377414562,62,0.03070827142,84,0.04160475483,1825,0.9039128281,415,0.5453350854,36005025500,6116,1379,0.2254741661,6136,1265,0.2061603651,6136,411,0.06698174707,57358,0.057358,35199.97211
360050256001,360050256001,Block Group 1; Census Tract 256; Bronx County; New York,Bronx,778,335,287,0.8567164179,404,125,0.3094059406,113,0.1452442159,78,0.1002570694,270,0.3470437018,167,0.2146529563,30,0.03856041131,303,0.3894601542,60,0.1791044776,36005025600,1528,102,0.0667539267,1528,235,0.1537958115,1528,76,0.0497382199,81763,0.081763,9515.306434
360050257001,360050257001,Block Group 1; Census Tract 257; Bronx County; New York,Bronx,1685,656,607,0.925304878,565,297,0.5256637168,289,0.1715133531,172,0.1020771513,34,0.02017804154,434,0.2575667656,0,0,1199,0.7115727003,159,0.2423780488,36005025700,1685,673,0.3994065282,1685,389,0.2308605341,1685,9,0.005341246291,158501,0.158501,10630.84775
360050025001,360050025001,Block Group 1; Census Tract 25; Bronx County; New York,Bronx,1650,468,468,1,634,449,0.7082018927,404,0.2448484848,100,0.06060606061,118,0.07151515152,218,0.1321212121,0,0,1308,0.7927272727,55,0.1175213675,36005002500,5111,2292,0.4484445314,5117,975,0.1905413328,5117,555,0.1084619894,21713,0.021713,75991.34159
360050261001,360050261001,Block Group 1; Census Tract 261; Bronx County; New York,Bronx,2047,1126,704,0.6252220249,862,537,0.6229698376,305,0.1489985344,466,0.2276502198,110,0.05373717636,994,0.4855886663,58,0.02833414753,862,0.4211040547,225,0.1998223801,36005026100,2025,294,0.1451851852,2025,321,0.1585185185,2025,14,0.006913580247,176999,0.176999,11565.03709
360050263001,360050263001,Block Group 1; Census Tract 263; Bronx County; New York,Bronx,1430,486,486,1,629,408,0.6486486486,336,0.234965035,90,0.06293706294,37,0.02587412587,92,0.06433566434,0,0,1301,0.9097902098,83,0.170781893,36005026300,5743,1357,0.2362876545,5743,951,0.1655928957,5743,285,0.0496256312,56987,0.056987,25093.44236
360050264001,360050264001,Block Group 1; Census Tract 264; Bronx County; New York,Bronx,1612,573,382,0.6666666667,871,311,0.3570608496,465,0.2884615385,94,0.05831265509,450,0.2791563275,155,0.09615384615,93,0.05769230769,914,0.5669975186,66,0.1151832461,36005026400,5790,724,0.1250431779,5870,399,0.06797274276,5870,187,0.03185689949,127871,0.127871,12606.45494
360050265001,360050265001,Block Group 1; Census Tract 265; Bronx County; New York,Bronx,1339,480,464,0.9666666667,638,164,0.2570532915,257,0.1919342793,114,0.08513816281,33,0.02464525765,109,0.08140403286,217,0.1620612397,970,0.7244212099,111,0.23125,36005026500,6803,1031,0.1515507864,6815,642,0.09420396185,6815,752,0.1103448276,102151,0.102151,13108.04593
