TRACT_GEOID,borough,tract_poverty_universe,tract_below_poverty_population,tract_poverty_rate,tract_disability_universe,tract_disabled_population,tract_disability_rate,tract_insurance_universe,tract_uninsured_population,tract_uninsured_rate
36005036000,Bronx,2571,480,0.1866977829638273,2606,293,0.11243284727551804,2606,171,0.06561780506523407
36005036100,Bronx,4678,2287,0.48888413852073537,4679,1166,0.2491985466980124,4679,139,0.029707202393673863
36005036300,Bronx,6714,2729,0.40646410485552575,6718,1478,0.22000595415302174,6718,348,0.051801131289074126
36005036400,Bronx,2304,225,0.09765625,2304,383,0.1662326388888889,2304,222,0.09635416666666667
36005036501,Bronx,4287,1051,0.24515978539771402,4287,837,0.1952414275717285,4287,297,0.06927921623512946
36005036502,Bronx,2280,857,0.37587719298245614,2280,353,0.15482456140350878,2280,175,0.07675438596491228
36005036700,Bronx,2627,1079,0.41073467834031213,2718,694,0.25533480500367917,2718,107,0.039367181751287714
36005036800,Bronx,1941,545,0.2807831014940752,1927,390,0.20238713025428126,1927,105,0.054488842760768035
36005036901,Bronx,1780,798,0.44831460674157303,1780,626,0.35168539325842696,1780,153,0.08595505617977528
36005036902,Bronx,2504,942,0.3761980830670926,2504,462,0.18450479233226838,2504,179,0.07148562300319489
36005037000,Bronx,2362,395,0.1672311600338696,2362,326,0.1380186282811177,2362,308,0.13039796782387808
36005037100,Bronx,4202,1011,0.24059971442170394,4218,1149,0.2724039829302987,4218,249,0.05903271692745377
36005037200,Bronx,1969,253,0.12849162011173185,2017,187,0.09271194843827467,2017,115,0.05701536936043629
36005037300,Bronx,6185,1415,0.22877930476960387,6197,2260,0.3646925931902533,6197,220,0.03550104889462643
36005037400,Bronx,3602,1169,0.3245419211549139,3633,673,0.18524635287641067,3633,161,0.04431599229287091
36005037504,Bronx,3831,1240,0.32367528060558604,3831,703,0.18350300182719917,3831,204,0.05324980422866092
36005037600,Bronx,2115,503,0.23782505910165486,2115,380,0.17966903073286053,2115,199,0.09408983451536643
36005037800,Bronx,3481,791,0.22723355357655847,3503,638,0.1821296031972595,3503,408,0.11647159577504995
36005037900,Bronx,6293,1922,0.3054187192118227,6961,1757,0.2524062634678925,6961,305,0.043815543743714984
36005038000,Bronx,4925,2213,0.44934010152284265,4925,692,0.14050761421319796,4925,185,0.03756345177664975
36005038100,Bronx,6523,2154,0.33021615820941286,6543,1032,0.15772581384685924,6543,591,0.09032553874369555
36005038200,Bronx,2937,486,0.16547497446373852,2964,379,0.12786774628879893,2964,184,0.0620782726045884
36005038301,Bronx,4525,1671,0.3692817679558011,4553,565,0.1240940039534373,4553,728,0.1598945750054909
36005038303,Bronx,3644,940,0.2579582875960483,3662,663,0.18104860731840525,3662,240,0.0655379574003277
36005038304,Bronx,2146,1033,0.48136067101584346,2231,562,0.2519049753473779,2231,60,0.02689376961004034
36005038500,Bronx,5197,3759,0.7233019049451607,5218,1275,0.2443464929091606,5218,157,0.030088156381755462
36005038600,Bronx,7985,1631,0.204257983719474,8012,1044,0.13030454318522217,8012,524,0.0654018971542686
36005038700,Bronx,3610,1054,0.2919667590027701,3610,631,0.17479224376731303,3610,799,0.22132963988919668
36005038800,Bronx,2752,577,0.20966569767441862,2752,316,0.11482558139534883,2752,148,0.05377906976744186
36005038900,Bronx,5221,1810,0.3466768818234055,5412,505,0.09331116038433111,5412,906,0.1674057649667406
36005039000,Bronx,3054,572,0.18729535036018335,3054,379,0.12409954158480681,3054,104,0.034053700065487885
36005039100,Bronx,6048,2033,0.3361441798941799,6071,1192,0.1963432712897381,6071,820,0.13506835776643056
36005039200,Bronx,1578,304,0.1926489226869455,1578,296,0.18757921419518378,1578,98,0.062103929024081114
36005039300,Bronx,8776,3306,0.37670920692798543,8847,1510,0.17067932632530802,8847,368,0.041596021250141293
36005039400,Bronx,4020,1149,0.28582089552238804,4119,502,0.12187424132070891,4119,525,0.12745812090313183
36005039500,Bronx,4389,1820,0.41467304625199364,4372,1738,0.39752973467520586,4372,284,0.06495882891125343
36005039600,Bronx,3760,989,0.26303191489361705,3760,666,0.17712765957446808,3760,379,0.10079787234042553
36005039700,Bronx,1052,377,0.3583650190114068,4219,386,0.09149087461483764,4219,118,0.02796871296515762
36005039800,Bronx,3514,1675,0.47666476949345477,3540,651,0.18389830508474575,3540,65,0.018361581920903956
36005039901,Bronx,4854,987,0.20333745364647712,4808,459,0.09546589018302828,4808,547,0.11376871880199667
36005039902,Bronx,4706,1122,0.2384190395240119,4719,569,0.12057639330366603,4719,822,0.17418944691671964
36005040100,Bronx,4566,2040,0.4467805519053876,4622,1135,0.24556469061012548,4622,485,0.10493292946776288
36005040302,Bronx,3968,1755,0.4422883064516129,3984,701,0.17595381526104417,3984,185,0.04643574297188755
36005040303,Bronx,3980,1225,0.30778894472361806,3999,585,0.14628657164291073,3999,378,0.09452363090772693
36005040304,Bronx,3502,1321,0.3772130211307824,3492,423,0.1211340206185567,3492,428,0.12256586483390607
36005040400,Bronx,3408,535,0.15698356807511737,3408,311,0.09125586854460094,3408,324,0.09507042253521127
36005040501,Bronx,3327,829,0.24917342951608054,3327,376,0.11301472798316801,3327,366,0.11000901713255185
36005040502,Bronx,5615,2013,0.3585040071237756,5574,601,0.10782203085755293,5574,444,0.07965554359526372
36005040600,Bronx,3239,675,0.20839765359678913,3451,426,0.12344248044045204,3451,173,0.05013039698638076
36005040701,Bronx,2839,947,0.33356815780204296,2839,483,0.17013032758013386,2839,344,0.121169425854174
36005040702,Bronx,6223,1739,0.2794472119556484,6223,1239,0.19910011248593926,6223,341,0.05479672183834164
36005040800,Bronx,4168,865,0.20753358925143953,4374,713,0.16300868770004573,4374,425,0.09716506630086877
36005040900,Bronx,3323,128,0.03851941017153175,3323,486,0.1462533854950346,3323,105,0.03159795365633464
36005041100,Bronx,3417,692,0.20251682762657303,3418,645,0.18870684610883556,3418,331,0.09684025746050322
36005041300,Bronx,7251,2037,0.28092676872155564,7327,889,0.12133205950593695,7327,818,0.1116418725262727
36005041400,Bronx,5290,727,0.13742911153119092,5478,880,0.1606425702811245,5478,395,0.07210660825118656
36005041500,Bronx,5555,1288,0.23186318631863187,5555,536,0.0964896489648965,5555,597,0.10747074707470747
36005041800,Bronx,3357,530,0.15787905868334823,3396,958,0.28209658421672557,3396,422,0.12426383981154299
36005041900,Bronx,6199,1059,0.1708340054847556,6212,885,0.14246619446233097,6212,567,0.09127495170637476
36005042000,Bronx,4621,2057,0.4451417442112097,4614,1295,0.28066753359341134,4614,486,0.10533159947984395
36005042100,Bronx,5780,1763,0.3050173010380623,5780,527,0.09117647058823529,5780,579,0.10017301038062283
36005042200,Bronx,3209,256,0.07977563103770645,3209,336,0.10470551573698972,3209,306,0.0953568089747585
36005042300,Bronx,4189,944,0.22535211267605634,4189,526,0.1255669610885653,4189,491,0.11721174504655049
36005042400,Bronx,2264,238,0.10512367491166077,2264,362,0.1598939929328622,2264,192,0.08480565371024736
36005042500,Bronx,6693,2209,0.33004631704766174,6808,1020,0.1498237367802585,6808,522,0.07667450058754406
36005042600,Bronx,6635,1090,0.16428033157498115,6660,1193,0.17912912912912912,6660,739,0.11096096096096096
36005042800,Bronx,2347,203,0.08649339582445675,2381,385,0.1616967660646787,2381,94,0.039479210415791686
36005042901,Bronx,3397,1140,0.3355902266705917,3361,280,0.08330853912526034,3361,297,0.08836655757215114
36005042902,Bronx,3546,839,0.23660462492949802,3568,710,0.19899103139013452,3568,267,0.07483183856502242
36005043000,Bronx,3004,350,0.11651131824234354,3004,356,0.118508655126498,3004,101,0.03362183754993342
36005043101,Bronx,5051,2025,0.40091071075034646,5051,1030,0.20392001583844782,5051,382,0.07562858839833696
36005043102,Bronx,4059,884,0.21778763242177876,4059,600,0.14781966001478197,4059,462,0.11382113821138211
36005043400,Bronx,3921,1019,0.2598826829890334,3921,391,0.09971945932160163,3921,136,0.03468502932925274
36005043501,Bronx,1011,363,0.3590504451038576,1011,189,0.18694362017804153,1011,43,0.04253214638971316
36005043502,Bronx,0,0,,0,0,,0,0,
36005043503,Bronx,0,0,,0,0,,0,0,
36005043600,Bronx,2362,306,0.12955122777307368,2362,347,0.14690939881456394,2362,64,0.027095681625740897
36005044200,Bronx,3993,1282,0.3210618582519409,4003,829,0.20709467899075693,4003,635,0.15863102672995252
36005044400,Bronx,4293,671,0.1563009550430934,4293,620,0.14442115071045888,4293,374,0.08711856510598649
36005044800,Bronx,2374,451,0.18997472620050548,2374,314,0.13226621735467564,2374,176,0.07413647851727043
36005044901,Bronx,2043,141,0.06901615271659324,2043,287,0.14047968673519334,2043,161,0.07880567792462066
36005044902,Bronx,2164,239,0.11044362292051756,2164,209,0.09658040665434381,2164,184,0.08502772643253234
36005045101,Bronx,1691,31,0.018332347723240685,1691,132,0.07806031933767002,1691,13,0.00768775872264932
36005045102,Bronx,2068,86,0.041586073500967116,2068,173,0.08365570599613152,2068,46,0.022243713733075435
36005045600,Bronx,3552,65,0.01829954954954955,3552,546,0.15371621621621623,3552,150,0.04222972972972973
36005045800,Bronx,5523,2353,0.4260365743255477,5523,1630,0.29512945862755746,5523,222,0.040195545898967955
36005046000,Bronx,2572,805,0.3129860031104199,2516,384,0.15262321144674085,2516,177,0.07034976152623211
36005046203,Bronx,6105,751,0.12301392301392301,6107,1433,0.23464876371377108,6107,145,0.02374324545603406
36005046204,Bronx,5257,541,0.10291040517405364,5257,793,0.1508464903937607,5257,348,0.0661974510176907
36005046205,Bronx,3633,606,0.16680429397192403,3633,602,0.16570327552986513,3633,21,0.005780346820809248
36005046206,Bronx,3942,46,0.011669203450025367,3948,493,0.12487335359675786,3948,381,0.09650455927051672
36005046207,Bronx,6535,1056,0.16159143075745983,6535,860,0.1315990818668707,6535,300,0.045906656465187455
36005046208,Bronx,4416,379,0.08582427536231885,4378,454,0.10370031978072179,4378,239,0.05459113750571037
36005046209,Bronx,4436,2302,0.5189359783588818,4436,840,0.18935978358881875,4436,191,0.043056807935076644
36005048401,Bronx,3879,434,0.11188450631606084,3886,420,0.1080802882141019,3886,108,0.027792074112197633
36005048402,Bronx,0,0,,0,0,,0,0,
36005050400,Bronx,0,0,,0,0,,0,0,
36005051601,Bronx,3828,199,0.05198537095088819,3828,1116,0.29153605015673983,3828,60,0.01567398119122257
36005051602,Bronx,0,0,,0,0,,0,0,
36047000100,Brooklyn,4799,134,0.02792248385080225,4815,511,0.10612668743509865,4815,99,0.020560747663551402
36047000200,Brooklyn,1288,444,0.3447204968944099,1288,148,0.11490683229813664,1288,293,0.22748447204968944
36047000301,Brooklyn,4384,227,0.051779197080291973,4501,366,0.08131526327482781,4501,86,0.01910686514107976
36047000501,Brooklyn,3381,285,0.08429458740017746,4541,629,0.13851574543052192,4541,17,0.003743668795419511
36047000502,Brooklyn,2685,202,0.07523277467411546,2704,110,0.040680473372781065,2704,55,0.020340236686390532
36047000700,Brooklyn,4195,172,0.04100119189511323,4243,108,0.02545368842799906,4243,89,0.020975724723073297
36047000900,Brooklyn,4842,141,0.029120198265179677,5227,245,0.04687201071360245,5227,149,0.02850583508704802
36047001100,Brooklyn,1580,166,0.10506329113924051,1580,97,0.06139240506329114,1580,72,0.04556962025316456
36047001300,Brooklyn,2249,236,0.10493552690084482,2518,245,0.09729944400317712,2518,9,0.003574265289912629
36047001501,Brooklyn,4565,1113,0.24381161007667032,4565,464,0.10164293537787514,4565,209,0.04578313253012048
36047001502,Brooklyn,5225,854,0.16344497607655503,5238,324,0.061855670103092786,5238,169,0.03226422298587247
36047001801,Brooklyn,0,0,,0,0,,0,0,
36047001802,Brooklyn,0,0,,0,0,,0,0,
36047001803,Brooklyn,11,8,0.7272727272727273,11,10,0.9090909090909091,11,0,0.0
36047001804,Brooklyn,0,0,,0,0,,0,0,
36047002000,Brooklyn,1733,180,0.10386612810155799,1733,139,0.08020773225620312,1733,358,0.20657818811309867
36047002100,Brooklyn,6452,583,0.09035957842529448,6452,252,0.03905765654060756,6452,144,0.022318660880347178
36047002200,Brooklyn,4643,1161,0.2500538444970924,4643,825,0.17768684040491062,4643,514,0.11070428602196855
36047002300,Brooklyn,3385,1132,0.33441654357459377,3385,862,0.2546528803545052,3385,255,0.07533234859675036
36047002901,Brooklyn,3177,1367,0.43028013849543595,3177,804,0.2530689329556185,3177,183,0.05760151085930123
36047003000,Brooklyn,1844,87,0.04718004338394794,1811,158,0.08724461623412479,1811,48,0.02650469353948095
36047003101,Brooklyn,3073,173,0.056296778392450376,3716,203,0.0546286329386437,3716,447,0.12029063509149623
36047003102,Brooklyn,0,0,,0,0,,0,0,
36047003300,Brooklyn,4125,398,0.09648484848484848,4125,505,0.12242424242424242,4125,149,0.03612121212121212
36047003400,Brooklyn,3349,250,0.0746491489997014,3349,544,0.16243654822335024,3349,252,0.07524634219169901
36047003500,Brooklyn,2153,220,0.10218300046446818,2153,250,0.1161170459823502,2153,88,0.04087320018578727
36047003600,Brooklyn,3841,765,0.19916688362405624,3841,487,0.12678989846394167,3841,183,0.04764384274928404
36047003700,Brooklyn,4269,562,0.13164675568048723,4381,83,0.01894544624514951,4381,50,0.011412919424788861
36047003800,Brooklyn,1539,149,0.096816114359974,1539,186,0.12085769980506822,1539,70,0.04548408057179987
36047003900,Brooklyn,2986,356,0.11922304085733422,2986,194,0.06496985934360348,2986,58,0.01942397856664434
36047004100,Brooklyn,3114,306,0.09826589595375723,3131,285,0.0910252315554136,3131,47,0.015011178537208559
36047004300,Brooklyn,3706,351,0.09471127900701565,3765,287,0.07622841965471447,3765,39,0.010358565737051793
36047004400,Brooklyn,2255,130,0.057649667405764965,2255,236,0.10465631929046564,2255,31,0.013747228381374724
36047004500,Brooklyn,3897,155,0.03977418527072107,3898,179,0.04592098512057465,3898,62,0.01590559261159569
36047004600,Brooklyn,1143,113,0.09886264216972879,1143,77,0.0673665791776028,1143,16,0.01399825021872266
36047004700,Brooklyn,1994,270,0.1354062186559679,1994,137,0.0687061183550652,1994,23,0.011534603811434303
36047004900,Brooklyn,2460,254,0.10325203252032521,2460,70,0.028455284552845527,2460,0,0.0
36047005000,Brooklyn,2564,263,0.10257410296411856,2564,319,0.12441497659906396,2564,41,0.015990639625585022
36047005100,Brooklyn,2417,122,0.050475796441870086,2436,140,0.05747126436781609,2436,46,0.018883415435139574
36047005201,Brooklyn,1751,378,0.2158766419189035,1751,458,0.2615648201027984,1751,41,0.023415191319246145
36047005202,Brooklyn,2676,104,0.03886397608370702,2676,262,0.09790732436472346,2676,13,0.004857997010463378
36047005301,Brooklyn,2087,256,0.12266411116435075,2095,202,0.0964200477326969,2095,171,0.08162291169451073
36047005302,Brooklyn,123,0,0.0,123,0,0.0,123,0,0.0
36047005303,Brooklyn,136,0,0.0,136,0,0.0,136,0,0.0
36047005400,Brooklyn,3425,232,0.06773722627737226,3425,351,0.10248175182481752,3425,72,0.021021897810218976
36047005601,Brooklyn,2577,464,0.18005432673651534,2577,299,0.11602638727202173,2577,51,0.01979045401629802
36047005602,Brooklyn,1791,50,0.027917364600781685,1791,129,0.07202680067001675,1791,65,0.036292573981016193
36047005800,Brooklyn,3115,237,0.07608346709470305,3110,436,0.14019292604501607,3110,36,0.01157556270096463
36047005900,Brooklyn,1488,358,0.24059139784946237,1515,204,0.13465346534653466,1515,64,0.042244224422442245
36047006000,Brooklyn,2793,91,0.03258145363408521,2793,204,0.07303974221267455,2793,205,0.07339778016469746
36047006200,Brooklyn,2635,453,0.17191650853889942,2648,188,0.07099697885196375,2648,172,0.0649546827794562
36047006300,Brooklyn,1904,65,0.03413865546218487,1904,183,0.09611344537815127,1904,87,0.04569327731092437
36047006400,Brooklyn,3461,621,0.17942791100837907,3461,373,0.10777232013868825,3461,77,0.022247905229702398
36047006500,Brooklyn,6089,241,0.0395795697158811,6089,241,0.0395795697158811,6089,76,0.012481524059779932
36047006600,Brooklyn,4104,713,0.17373294346978557,4104,420,0.1023391812865497,4104,155,0.03776803118908382
36047006700,Brooklyn,4032,154,0.03819444444444445,4032,304,0.07539682539682539,4032,86,0.02132936507936508
36047006800,Brooklyn,4107,558,0.1358655953250548,4107,531,0.12929145361577793,4107,292,0.07109812515217921
36047006901,Brooklyn,1749,126,0.07204116638078903,1783,116,0.06505888951205833,1783,85,0.04767246214245653
36047006902,Brooklyn,1906,69,0.03620146904512067,1906,86,0.04512067156348373,1906,74,0.03882476390346275
36047007000,Brooklyn,2591,147,0.0567348514087225,2591,523,0.20185256657661135,2591,75,0.028946352759552298
36047007100,Brooklyn,4050,829,0.20469135802469135,4050,747,0.18444444444444444,4050,277,0.06839506172839506
36047007200,Brooklyn,1738,483,0.27790563866513235,1759,254,0.14440022740193292,1759,343,0.19499715747583854
36047007400,Brooklyn,5473,1134,0.20719897679517632,5478,348,0.06352683461117196,5478,814,0.14859437751004015
36047007500,Brooklyn,4766,796,0.16701636592530425,4766,353,0.07406630297943768,4766,300,0.0629458665547629
36047007600,Brooklyn,4095,600,0.14652014652014653,4096,514,0.12548828125,4096,649,0.158447265625
36047007700,Brooklyn,5974,311,0.05205892199531302,5974,422,0.07063943756277201,5974,56,0.009373953799799129
36047007800,Brooklyn,4705,1025,0.21785334750265675,4713,368,0.07808190112454912,4713,547,0.1160619562911097
36047008000,Brooklyn,3275,656,0.20030534351145038,3296,561,0.17020631067961164,3296,458,0.13895631067961164
36047008200,Brooklyn,3966,1228,0.30963187090267275,3985,538,0.13500627352572145,3985,288,0.07227101631116688
36047008400,Brooklyn,2867,327,0.11405650505755145,2994,451,0.15063460253841016,2994,601,0.20073480293921175
36047008500,Brooklyn,6401,2356,0.3680674894547727,6401,1472,0.22996406811435713,6401,499,0.07795656928604905
36047008600,Brooklyn,0,0,,0,0,,0,0,
36047008800,Brooklyn,3197,517,0.16171410697528935,3221,357,0.110835144365104,3221,262,0.08134119838559453
36047009001,Brooklyn,1175,296,0.2519148936170213,1305,158,0.1210727969348659,1305,138,0.10574712643678161
36047009002,Brooklyn,1549,86,0.05551969012265978,1549,147,0.09489993544222079,1549,198,0.12782440284054228
36047009201,Brooklyn,1986,468,0.23564954682779457,1986,202,0.10171198388721048,1986,146,0.07351460221550855
36047009202,Brooklyn,2628,781,0.2971841704718417,2648,349,0.131797583081571,2648,366,0.13821752265861026
36047009401,Brooklyn,1946,807,0.4146968139773895,1946,142,0.07297019527235354,1946,170,0.08735868448098665
36047009402,Brooklyn,3279,710,0.2165294297041781,3280,222,0.0676829268292683,3280,339,0.10335365853658536
36047009600,Brooklyn,6032,1287,0.21336206896551724,6025,736,0.12215767634854771,6025,785,0.13029045643153528
36047009800,Brooklyn,6583,1852,0.2813307002886222,6713,570,0.08490987635930285,6713,1206,0.17965142261284076
